User_ID,Session_ID,Device_ID,Video_ID,Duration_Watched (minutes),Genre,Country,Age,Gender,Subscription_Status,Ratings,Languages,Device_Type,Location,Playback_Quality,Interaction_Events
9d987c95-9735-4df4-b815-cf0b07c3cf99,7cbb16b7-b79d-4c29-8e8d-513e30012e98,85,28,113.6049775,Sci-Fi,Kyrgyz Republic,46,Female,Premium,4,Spanish,Smart TV,Lake Brandonfurt,HD,1
23a480a6-0999-4090-a9b9-bc0c5cce1de8,20221649-2ef2-4610-bef7-44a49bb417f6,135,40,71.73182713,Drama,Norfolk Island,42,Female,Free,4,French,Smartphone,South Lindseyland,HD,93
e775f31d-bf01-40ea-bea8-11c6a106152a,4759da75-c5b8-43f4-ac2d-bed95dfd85b3,809,43,80.44098714,Documentary,Korea,54,Male,Free,4,German,Laptop,Josephberg,4K,27
ab0fe6ff-cd28-4177-bb8a-550cd6162981,b736b203-6314-40d6-ac28-98b8a6f93ae5,2,57,18.90275358,Drama,Bosnia and Herzegovina,25,Female,Free,4,Chinese,Desktop,Prattberg,SD,84
80c24bcd-45dd-4c50-8371-d344d353dfaf,93a7b233-876e-4006-9cdd-b5f6120155bc,634,85,22.79321393,Action,Liberia,49,Female,Free,1,Spanish,Desktop,Salinasmouth,4K,71
30f3523d-c484-493d-9ee3-7489e28faca3,e0d9edb4-4508-48ef-9218-8480245f6c05,114,83,41.90231067,Drama,Palau,49,Female,Premium,2,Chinese,Smart TV,Dennisville,HD,75
6006faad-ef01-4628-9777-1875c2cf54bf,43976250-2d56-4539-ae99-4985dc1498b1,608,55,8.742916346,Drama,Malawi,66,Female,Free,4,Spanish,Smartphone,North Justin,4K,93
c85bb261-d83d-4954-b91e-2d5565c52077,edd8b99a-6c66-48c0-b93b-19e8a1947445,13,35,46.8071225,Thriller,Ghana,57,Male,Free,3,French,Desktop,East Brittanybury,HD,17
bfc9e7c1-3b79-4986-9a40-67a9d2e270a5,6876a63e-43b2-4b06-940e-d99227b404dc,121,96,78.72513292,Sci-Fi,Seychelles,48,Male,Free,3,German,Desktop,Campbellstad,SD,74
1fd180fc-6ed6-4a07-bc6d-02bfa881cc95,39e685f0-3da2-4d74-a6d0-7ee41ac6de71,987,41,42.08830728,Comedy,Papua New Guinea,27,Male,Premium,3,French,Smart TV,Port Timothy,HD,37
9b0516b6-9f03-45cb-beed-9995ec88ae7e,5b731756-8c6f-46ab-a1fe-714e87a293dc,756,13,16.70094651,Thriller,Cote d'Ivoire,11,Female,Premium,4,Chinese,Tablet,Ellisshire,SD,31
689c94b2-413f-4732-b2d7-8a6f272efbf0,c37684ef-390b-4454-bf7c-ecd369b37981,71,6,86.86544842,Sci-Fi,Iraq,62,Male,Free,3,Chinese,Tablet,Murphyhaven,SD,27
2d90376f-14e2-41d9-bcc1-bafeb03e0caf,3615dee1-c0e1-452d-962e-a9cd70b61440,111,29,6.16500285,Drama,Rwanda,51,Male,Premium,3,German,Smart TV,Paulmouth,SD,88
eff17912-46d1-465d-aca6-f810730293be,da0a0b02-a024-4cd4-ba59-bbb27f014082,891,57,43.55838202,Drama,Tunisia,11,Male,Free,4,French,Smartphone,Alexanderton,HD,2
167b625c-8acb-46cf-b5e9-449827866d94,b2c32585-5d68-4cc4-82c0-ce5b5dc860b8,468,82,113.205063,Sci-Fi,South Africa,68,Male,Premium,2,German,Smart TV,Heatherhaven,HD,57
6fe99288-d4cf-40d8-8c87-a75bf0c26fe5,6ef43514-0dd3-40af-9002-382c440732df,746,23,93.3934337,Comedy,Tanzania,15,Female,Free,2,German,Laptop,Chrishaven,HD,41
2fb0ac99-065b-4383-b96b-8f9d9848c15a,2345b1a7-7953-4d34-b7d6-2fc9b68a774e,745,8,36.84957308,Action,Poland,45,Female,Premium,4,German,Laptop,Port Kimberly,4K,33
59f53441-bad2-4210-befd-31230090ddae,a714f3e9-0c3e-410d-9f75-ade72e4592de,29,21,44.29254275,Sci-Fi,Vietnam,37,Female,Premium,5,Chinese,Smart TV,North Eduardoshire,4K,2
3489ddcb-1f75-48ac-95a2-d94abde104f3,debcb694-68a8-43c0-affc-0217640efcf1,630,61,67.0578904,Documentary,Hong Kong,20,Female,Premium,2,German,Laptop,Jessicaview,4K,50
5f39c642-d371-48c3-a367-654af432857e,40b8c77e-f9b9-4dce-bd02-1dc3da76fde8,371,95,64.09735504,Sci-Fi,Papua New Guinea,28,Male,Free,4,Spanish,Desktop,Quinnburgh,4K,51
e8a1173b-6ba4-4009-8043-03de16207570,f90f2236-2174-4835-9a02-5b8ecf9f3c34,31,42,26.36515723,Sci-Fi,Lithuania,40,Male,Premium,4,Spanish,Laptop,Curryborough,SD,60
feaa9c07-21f3-4af0-a2f6-eaa550acd43d,bee05ad9-b731-46e2-8544-0d26e94d43bc,489,17,53.98670998,Sci-Fi,Iran,14,Female,Free,3,English,Smartphone,New Erikamouth,4K,79
26569bf2-ad1a-4bf1-ab98-d3fa2287326f,3a16c350-f827-4f9d-8b49-f4d553def371,230,97,91.58403722,Drama,Afghanistan,35,Female,Free,5,Chinese,Tablet,New Matthewberg,HD,13
6b34648c-7cac-4f43-b454-a32205047bea,3e440c35-b336-42d1-bfed-19c121abb7e9,338,46,48.30708289,Comedy,Jordan,60,Male,Free,5,French,Laptop,New Brian,SD,62
2a1d908d-ac6b-4298-863c-bc0aa48b306e,69055dea-e51c-45a0-be58-b52350af699f,386,57,29.17521297,Action,Liechtenstein,64,Female,Free,1,Chinese,Smartphone,Emilyshire,SD,28
1c0c0351-c23c-4c86-8469-08c9ba84114a,766b76cb-8acc-4eed-99f4-fad7dcb133e9,294,54,108.7408573,Drama,Portugal,33,Male,Premium,3,German,Tablet,Staffordberg,HD,75
a84a2e1f-22cf-4fe7-8814-b1ce2e74800e,8c552d26-82a0-4263-a7f6-400c07f95b2c,517,91,108.3475094,Documentary,Jordan,59,Male,Free,4,German,Tablet,Grahamfurt,SD,37
2cf75533-8613-4e3d-9791-d54efbb8f01e,e925d1dd-2ef8-4fd7-9cbc-0959e250c933,529,73,24.72400764,Sci-Fi,South Africa,31,Male,Premium,4,Chinese,Desktop,Port Sherrimouth,4K,46
01584a5d-95e9-4133-b0fc-7cc41634761c,8386740f-5666-4eb9-8b25-76c56e8c8645,46,57,69.55223388,Documentary,Sierra Leone,50,Male,Free,5,Spanish,Tablet,Parkershire,4K,26
9bd4ab87-10aa-4ac3-b5ec-6274f2f0e0d6,dfb4fb37-9f85-47d1-a2d2-b2201655f8b7,973,14,93.82277737,Action,Saint Lucia,22,Male,Premium,3,Spanish,Smart TV,Wandaberg,4K,63
380abe1d-60bf-4892-bfe4-52c6497b388e,b14763f2-74a5-483e-9a3b-63874820dbdd,708,43,44.87173039,Sci-Fi,Antigua and Barbuda,19,Male,Premium,3,Chinese,Tablet,New Joshua,SD,76
3a11f140-8a42-41ab-9b0c-ebd989f12309,831e3916-ce3d-421c-b370-5160c6bcff73,281,11,74.64952477,Action,Nepal,36,Female,Free,2,Chinese,Desktop,Perezmouth,HD,26
76d550fe-0fdc-4d8c-9eb7-5772cd1880b6,3b33ae12-b6ff-4777-9854-503aaf747d6b,888,71,111.1532928,Thriller,Suriname,39,Female,Premium,4,German,Smart TV,Morganfurt,4K,37
3828567e-ac6b-4324-a7e1-d367ca178982,9f9e5c16-1b0f-4306-8ee3-bb7546d937c4,333,2,106.9086304,Action,Saint Vincent and the Grenadines,60,Male,Premium,4,German,Laptop,West Nicholas,HD,83
0a71c690-807f-4280-8cdd-f29aeb771ccc,fb08843d-6ab1-4fb1-a53a-0f98874ed6db,640,68,32.20957613,Documentary,Heard Island and McDonald Islands,42,Male,Free,3,French,Smart TV,Mooreview,4K,85
69b36a82-7772-4ca4-bf16-3b7d0cabe80e,253a14fb-4355-4a63-b2ac-4a1b0c03f8dd,328,90,74.43200538,Sci-Fi,Guatemala,13,Male,Premium,2,English,Smartphone,New Patrickmouth,HD,26
badf4f00-f0f3-4619-9e2b-a3d5f6e495f4,8ce99559-6b60-42c5-be8d-7dfc7acca920,879,99,101.5574587,Sci-Fi,Albania,64,Male,Free,1,Spanish,Smart TV,West Karenstad,HD,25
c1f67972-7545-4096-9796-02664ef170b3,1fe26fd6-8935-4d02-b292-5c9a5850dca7,722,26,30.81376109,Action,Saudi Arabia,15,Male,Free,3,Spanish,Tablet,Mcculloughville,4K,57
1ff7d4eb-f342-4943-98c8-405168771d54,597131f2-b2a7-44c8-9288-9a764f6b65da,24,1,73.57978097,Documentary,Zimbabwe,52,Male,Premium,2,French,Smart TV,West Danielshire,HD,95
4534386b-ad5c-4e37-8e5b-5f331af292cf,f2c87086-6222-4dff-8035-7d3c233a2342,96,81,63.19588467,Action,Senegal,47,Female,Premium,3,Spanish,Tablet,New Stacybury,4K,57
9fcb512e-31b7-4168-a42c-457b1cfbb033,e87fa924-e542-4ee5-9b06-5a9b38718687,190,14,75.92774514,Documentary,Montenegro,26,Female,Free,4,German,Desktop,East Crystalburgh,SD,16
7868f2a3-b64b-47ce-8409-2c9cb89d09e9,859cb08e-e928-4453-85fa-b51aba0325e9,75,90,30.4279894,Drama,Burundi,35,Female,Free,4,Chinese,Smart TV,Priceville,SD,7
58c8949d-30ac-4035-a244-10731c1efa9e,8da791ec-4a97-41a4-b61d-eeb9a2088dd3,924,29,80.19960596,Thriller,Monaco,67,Female,Premium,3,Chinese,Laptop,West Michelle,SD,47
8c386a2a-a7e7-4595-8266-526f9efa9d8b,530f69b4-74a3-4f15-8e4d-41e6c7191d91,336,97,78.15972821,Thriller,Bermuda,52,Female,Premium,4,French,Desktop,Nicholsport,SD,64
4dcf2c3b-c2a1-470f-8e37-1eb603356ab2,42aef272-c4aa-46b7-b15f-2b8930156064,395,82,9.255374779,Thriller,Belarus,66,Female,Free,4,Chinese,Desktop,West Douglas,4K,47
5aff0637-194e-4368-988e-3482750035b4,acb91f27-b583-40e0-b4e7-7e3d015d7e27,965,57,81.93388281,Drama,Malaysia,58,Female,Premium,3,English,Smartphone,Michaelchester,4K,21
3d298373-9ea1-41f0-af83-e51ddbe60262,fa9a4237-92c3-40d1-999a-71d6fa7c3daf,323,40,87.116271,Drama,Suriname,36,Female,Premium,2,Chinese,Laptop,Kristaborough,HD,73
bc6fdee4-7ba6-412e-bb83-bc6118069dc6,167127ef-a3c8-4856-b4e2-7901f53ebd4e,47,45,32.8134864,Comedy,Romania,35,Female,Free,3,English,Desktop,North Taylor,SD,6
3be469a8-4c46-4c9e-8e14-098cb5dc5cb2,407e1563-a54e-40d8-a66a-c59b1700c816,73,22,2.177626531,Documentary,Cote d'Ivoire,68,Female,Premium,1,English,Desktop,North Aaron,HD,84
32c0039b-0a73-467e-b3b5-4398e18a536c,5391e7d5-4c0b-4040-8e58-1799001fdc97,211,88,64.10443328,Documentary,Barbados,24,Male,Premium,1,Chinese,Smart TV,East Brian,HD,0
1a85ad0b-2a0e-44f8-9769-d59924c81160,e68ae917-5ba3-41c7-95a2-2f4ba1b47b1c,368,49,75.09255449,Comedy,Isle of Man,10,Female,Free,4,German,Smartphone,Kempville,SD,45
10c19e77-cf1c-4879-884d-34ca1a2b5bd7,e1793e0f-55c0-4803-ae7c-869e7dfeec9f,320,79,5.883073652,Documentary,Cayman Islands,52,Female,Premium,5,German,Laptop,West Williamburgh,4K,25
da24ea5c-3b07-4b2e-8f9e-775b1bd0f802,a03ed3db-6b27-4dcf-a62c-9b368723f940,92,50,94.4402001,Action,Chile,55,Female,Free,5,English,Smartphone,Lauraland,SD,3
a2f54ad7-3671-4e19-b8b5-ea966acb3488,86e8286f-0504-47f3-8821-5794ce1b3986,316,52,105.0469328,Action,Togo,26,Male,Free,4,Spanish,Tablet,North Brian,SD,15
4590a7ec-7222-4f23-ad79-da3dbb258db4,c4815406-c266-455f-9a31-c201c2b8cf80,131,16,84.76465933,Thriller,Malaysia,32,Male,Premium,1,Spanish,Smart TV,Wrightstad,4K,67
d80fa4c1-ebef-4e2b-9b04-4c78b8ac9b0b,23918dbe-3aee-4575-bfc8-5bf45e8e64c2,488,38,49.34752712,Action,Norfolk Island,40,Female,Premium,5,French,Smart TV,South Brandontown,HD,74
ea772188-2e8e-4dc3-8b98-2f14be3b91e5,0477d74e-a0a1-48cf-a464-5b67ce0056e0,829,24,51.93506977,Drama,Timor-Leste,64,Female,Free,4,English,Desktop,Mcphersonview,4K,2
974a3b70-59f1-4e59-9282-e04141c5268c,0737bad9-ea57-4c55-9f81-d7898016f5de,945,58,76.71578242,Thriller,Ethiopia,33,Female,Free,4,Chinese,Smartphone,Christinamouth,HD,34
1485e8ff-fb7c-48be-ad37-92ea122b4f15,1bcfca89-122f-4fc4-a00f-0ebf54c691a6,498,63,104.3287232,Comedy,Costa Rica,61,Male,Free,4,French,Laptop,North Crystalfort,4K,58
9b814d76-0a6f-46dc-a975-00f9a3bee6a7,192d252f-d260-4a2d-941c-5a945591f34b,736,57,47.80012997,Comedy,Luxembourg,59,Male,Free,1,French,Tablet,Jensenshire,SD,35
7839dab2-64d7-42d7-af8e-3b56bb1a4d8c,fe611343-47cd-48b9-8a81-66128bc75858,995,67,64.5654208,Thriller,Mongolia,27,Male,Premium,3,Spanish,Desktop,Mendezchester,SD,16
8ce71675-3260-4abb-a69e-f3761915e515,854d8e19-403a-4754-b8b3-8a2c99128338,453,98,54.07564612,Action,Cameroon,44,Female,Free,5,English,Tablet,Cobbberg,HD,24
9231e02e-131a-43bc-9834-5bb22541a3b9,8f872f4c-5344-48d4-8d6c-9b9d582190b2,229,51,77.91301254,Thriller,United States Minor Outlying Islands,60,Male,Premium,2,English,Smartphone,South Eric,HD,3
9a5d5acc-f866-4f95-aac2-94ce590ae3dd,b586a5a1-d90b-45a9-ac55-8d7ed4e6853c,827,58,51.15223026,Documentary,Namibia,19,Female,Free,3,English,Smart TV,South Nicholaston,4K,83
e2d38d17-de7d-48b5-82b5-7bc3f8170238,566e8bfb-8e46-4a77-a6d7-da3684625fd0,576,28,6.750648975,Documentary,Turkey,58,Male,Premium,5,French,Laptop,Rachelhaven,SD,79
af1dbdda-e5e9-418b-91c0-fdd29979cb35,8e9f915e-6a10-4b7c-8d30-dd0bcce54a54,806,58,10.26065761,Action,Hungary,36,Female,Free,4,French,Laptop,North Robertmouth,4K,87
bac9c065-ba00-43f0-8b8b-ab4a727acadc,6ead4500-76bd-4426-b5cd-b7b2ea0bc1b2,157,26,106.5162002,Thriller,Kiribati,28,Male,Free,4,Spanish,Desktop,Velezside,4K,95
391ac3e1-24c8-4188-a7e6-65dd8532f34d,efabe81a-e0f5-41ec-9f95-b987c395ec1d,250,85,71.4652128,Drama,Kenya,60,Female,Free,1,Spanish,Smart TV,East Kimberly,4K,59
7f396dfc-7992-40ec-bd9f-0b95e02e186b,49573c17-1e3a-4f3d-8627-964ea0273b94,393,97,116.6290523,Comedy,Malta,22,Female,Premium,4,English,Tablet,North Shelby,SD,52
d4fd2c84-be13-4167-af3e-e2f05471dee2,b08467aa-6d26-4466-8228-bc74327512d3,624,45,49.30692657,Action,Christmas Island,63,Female,Free,1,Chinese,Smart TV,Justinhaven,SD,16
82cc5f90-680e-4cb0-a653-7b58819bdce4,bb9ef991-769a-42a5-9f5f-4c1d66652b9e,542,27,39.30766118,Comedy,Netherlands,21,Female,Premium,5,German,Desktop,West Cherylstad,HD,20
6b8d277e-d766-4824-8887-0bd64569ebdb,4c4881ea-52a5-4a8d-b446-8d510be67731,190,90,78.96497548,Documentary,Angola,43,Female,Premium,2,English,Smart TV,Lake Matthewtown,HD,53
3b3c3339-8731-4291-a6ed-ca8a2bf59eb3,fc8346ab-fbf0-468f-b582-b50409208e4c,317,32,18.59286712,Documentary,Guadeloupe,38,Male,Free,2,French,Smartphone,Christopherchester,4K,57
889b756b-4805-49a7-8a80-0ec968186864,e1e08e07-a4ff-419d-a00c-0be639ffef68,659,96,55.9266023,Thriller,Philippines,19,Male,Premium,3,Chinese,Tablet,Port Johnnyhaven,4K,3
dce95a62-1fd2-45c0-acb7-b3aa2070a9c1,49ab70ce-02aa-472d-ac1c-a8195fc1ddf7,800,60,103.7202761,Action,Panama,65,Female,Premium,3,German,Smartphone,West Anthony,4K,1
12badc66-38ff-4fd3-9c1f-371cef2bbdac,41b7f6b5-d147-4069-b4a1-d960f987ba9d,745,37,93.20442996,Documentary,Nicaragua,40,Female,Premium,1,Chinese,Desktop,South Kellyberg,HD,33
39e62011-95a5-4015-b058-5a69a3494aa2,fd40293f-fd30-42f0-96e8-7e9513af49f3,835,27,70.58511248,Action,Niger,60,Male,Free,1,Chinese,Smartphone,Murphyland,SD,79
d318e809-8565-4fa4-aa0a-ad365357efb6,119e02e1-ae9d-4ebf-9799-bdb8e008dfdc,354,49,34.2248057,Sci-Fi,Zambia,55,Male,Free,3,Spanish,Smartphone,East Hollyhaven,SD,32
aefc5c7d-d8d7-4b38-af4f-764e5e0d4132,bd12284f-dc49-4ca9-9ac1-466e43c32c44,247,4,41.31811779,Documentary,Bulgaria,55,Female,Free,2,French,Laptop,Vincentfurt,HD,76
70e01481-48fc-4851-88a6-dcd1200ecce6,28dedc66-8ecf-412e-a20b-8ed0fb5c60cf,448,88,6.87694608,Action,Martinique,47,Male,Free,4,English,Smart TV,Greenhaven,HD,52
ee684c9c-ab3b-4163-aebf-8152e616e220,874756d7-b833-4b53-89a5-f904f5656690,599,34,84.82160942,Drama,Marshall Islands,27,Male,Premium,5,French,Tablet,Denisefurt,SD,71
0e41a689-fefd-4cb2-9bd6-6333e282eea4,731c29f8-74dc-498c-868d-8d2d0261ce8e,284,57,10.8065905,Action,Yemen,52,Female,Free,3,English,Laptop,Port Brianaborough,SD,50
25fda8d6-8cf5-4dad-bcef-2edaba8c9bd7,7d19a46b-96d0-4823-b3e1-2b1553f7b584,910,68,64.93265665,Action,Svalbard & Jan Mayen Islands,26,Female,Premium,1,French,Desktop,West Michael,HD,87
b78231e5-31a7-494d-99aa-c0978fcff993,605acbac-89e0-465d-b845-e0c1d4394d84,178,87,0.080602318,Comedy,Puerto Rico,39,Female,Premium,4,English,Tablet,Duncanborough,HD,43
3f5a07c8-1aa5-40cf-8948-667679166ead,ceda1210-7077-4929-8695-3859425b0eeb,248,45,6.337168355,Thriller,Anguilla,39,Male,Free,3,Chinese,Laptop,West Jill,4K,45
bbaff987-0ab8-408f-9be7-092877e584dd,1c5ff131-c22e-48af-a027-51cde96db8f3,964,31,49.53905167,Sci-Fi,Japan,64,Female,Premium,4,Chinese,Desktop,West Josephhaven,4K,2
ba41636c-c89b-4742-a524-5f4300479b88,3fac9a9f-b7f3-404a-9815-210f6ead774e,366,85,47.05515281,Thriller,Heard Island and McDonald Islands,60,Male,Free,2,Chinese,Laptop,Keithport,HD,100
1949a9b8-f97f-4c80-8bba-1214648ee0ae,22ddf729-541f-4ee6-bf6f-58f50855ef39,479,49,1.864440192,Documentary,Venezuela,23,Male,Premium,3,Chinese,Tablet,North Jonathan,4K,50
e1ee36ed-e54b-487d-ad67-d68a02f74a4f,63c20294-ab84-4550-884c-5c89bb158255,356,40,12.39272816,Action,Finland,21,Male,Premium,5,German,Smartphone,Janetborough,SD,2
c1504bd1-223f-4a49-b648-68179e1eb438,41b39fff-b88d-436a-b332-704e6987b0cb,773,35,59.55805287,Thriller,Wallis and Futuna,23,Male,Free,1,English,Tablet,Jonesport,4K,61
1f5b8411-9d92-4940-91d6-fc748a1747ad,d7474b0a-4908-43f7-991f-701de2490df4,427,76,104.1413461,Sci-Fi,Netherlands Antilles,14,Male,Free,5,German,Laptop,East Jennifer,SD,64
2ec2e539-51df-4a7d-8316-69db4fcbd828,d7d37a7e-fca9-4b1e-9d40-575a7272cbf5,87,94,22.11369238,Documentary,Swaziland,24,Female,Free,2,French,Laptop,Lake Jamesview,4K,85
0bc199f2-3dd5-418e-864f-959f43085913,5c274338-4f4c-49d6-a9b6-2ea16dac50f0,348,99,91.47686419,Documentary,Spain,38,Male,Free,2,French,Smartphone,South Troyport,SD,54
e2c3fe7f-e781-4044-a95d-b7ec25834968,ef69b50f-985b-4145-9c19-31faef3538e2,819,9,117.6365365,Documentary,Wallis and Futuna,28,Male,Free,4,French,Laptop,Andreafort,SD,6
80c89d4f-fee6-44a5-a484-55b64bfd743f,8f996df1-8236-4990-a2b6-042610bcffbc,650,15,87.31215134,Documentary,Congo,51,Female,Premium,4,English,Smartphone,Lopezbury,4K,13
47c301e2-f21d-45a2-aff6-8a5faf8fe1bc,115821f2-54cd-4fdc-8ffa-9b1d37cf9210,880,1,2.848017575,Sci-Fi,Kyrgyz Republic,63,Male,Premium,2,German,Smart TV,Jasonville,4K,81
5c207471-fc18-4378-b3fc-0b5e3353aa66,8eaa63d5-1dbd-4703-b19f-0481f1a2b7d2,482,9,116.812373,Sci-Fi,Japan,70,Male,Free,1,English,Smart TV,New Jennifer,SD,59
d6315f04-89d3-4fe0-b9bd-40a68900c2fc,884c8000-0120-40ca-8a52-bedbf3331cf1,986,71,62.21660166,Documentary,Solomon Islands,27,Male,Free,3,French,Smartphone,North Stevenstad,4K,55
5ae9d641-daea-4f03-85af-5fc41de05836,c171487e-e416-459c-9ea7-63e0f319b04f,972,60,97.7907662,Sci-Fi,Mauritius,23,Female,Premium,1,English,Tablet,Davidburgh,SD,68
04306208-d89e-4d54-bb8c-6f3d86130683,0693f02f-215f-4740-81e8-74d3c2286972,278,36,78.73445759,Documentary,Montenegro,67,Male,Premium,2,French,Smart TV,Mcfarlandshire,HD,18
77b6ea25-e2f3-4f54-a057-0f20d6137ef0,e86b4650-72d8-4ab4-9c00-e9884487dada,41,66,26.73038034,Comedy,British Indian Ocean Territory (Chagos Archipelago),58,Male,Premium,3,Spanish,Smart TV,Scottland,SD,47
e9695e0b-fc93-4a7e-b42e-8377d580959f,2868c70e-eed3-4b81-af8c-85ebf5e53269,236,65,115.2214949,Sci-Fi,United States of America,22,Male,Premium,4,German,Tablet,New Lindseyview,4K,5
d75f802d-99fa-4978-b801-6349370fc4c9,1b3a3159-2228-4d8d-8202-703debc9ccbb,660,47,3.7288231,Thriller,Wallis and Futuna,60,Female,Free,3,English,Laptop,North Jonathan,4K,23
1490a118-e158-42d3-8e52-072b04cc0b7b,583695b3-9144-4379-9890-51ee2c98d188,15,32,15.9111649,Action,Australia,50,Female,Premium,5,German,Smart TV,North Cindytown,HD,12
26de2426-c431-4cb3-9d36-8a9ef8988dca,2d531e78-7180-4635-a4cf-c66e44e71985,752,8,74.26794316,Drama,Cyprus,15,Male,Premium,2,Spanish,Laptop,Judithport,SD,45
a9e144b5-9aba-435f-ab3d-f111c430b4a5,8cc50024-ee74-4729-aee5-9be8f1f7e45a,512,78,67.29729041,Comedy,Austria,58,Male,Free,3,English,Smartphone,West Ryan,HD,91
d883cffb-3b7e-4b8e-b4a3-df122e6e54a3,14096434-2784-44c1-9ff9-ed3677dbef47,30,30,105.4364737,Sci-Fi,Pakistan,45,Male,Premium,4,Chinese,Smart TV,Lake Jayport,HD,97
e460ee9e-333b-4d0d-be73-9bfbfc371cba,8e6b0255-11d5-4a52-a393-20bd0c9e22db,331,54,62.2208149,Drama,Puerto Rico,10,Male,Premium,5,English,Laptop,South Cynthia,SD,23
714568f1-88bc-4f92-b276-f1c4f8392833,9a916dd2-437a-4119-a2ee-4ae24175ac4e,276,48,8.55997812,Action,Sudan,66,Male,Premium,4,Chinese,Desktop,Perezfort,SD,17
890936bd-8deb-4444-9c7c-1d6720558e3e,df3f3a27-19bb-4fff-a9ff-d57a9a90db9e,856,78,71.60793362,Comedy,Suriname,36,Female,Free,3,Chinese,Smart TV,Lake Brianna,4K,67
09faa133-4ec5-4801-abb6-7bed7d21b098,64a493e6-2791-4126-94d6-9187e8fc5737,222,87,111.1131694,Sci-Fi,United States Virgin Islands,59,Male,Free,5,English,Smart TV,Catherineborough,SD,13
be0ea36b-3718-4ca2-9d52-b8a1b3e0b131,ec57d7cd-faee-4cca-8373-71e688d13078,213,19,29.6395851,Documentary,Monaco,12,Male,Free,1,English,Laptop,Loganborough,SD,66
49ffac96-3959-47d3-bde4-e4c26753c63a,0a487ef4-2503-4c36-891d-b63e85013a51,868,9,68.00036568,Thriller,Kazakhstan,23,Female,Free,1,Chinese,Smartphone,South Sandra,4K,92
281f0004-2ad7-4142-a343-c6d75b607c3e,aefe5a80-31bf-41af-9441-314a3ea28416,892,37,2.717797209,Thriller,Egypt,27,Female,Premium,2,Chinese,Smart TV,Port Amanda,SD,18
e15625f1-7e55-4166-a01f-885f8898ca64,16badf99-4be1-4282-ad7e-6d5343994860,698,8,72.70029716,Sci-Fi,Tunisia,28,Female,Free,4,Chinese,Smart TV,North Nicholas,4K,97
e0b9051d-0698-46bf-a149-10afdecbec9a,48d64764-bcfc-4696-a932-3828a9ce9aa2,971,9,8.065571907,Comedy,Gambia,45,Female,Free,5,German,Smartphone,Williamschester,HD,70
5851ff66-74d3-42e6-bebe-e5bb5af50f6c,44688cb2-8c46-4a7d-94e1-afc19670d99d,375,67,47.29784507,Comedy,Korea,60,Male,Free,3,Chinese,Smartphone,Griffithport,HD,89
065638fd-a99c-49d9-bfa9-6810b603fdb8,70254ee1-22e3-4362-b9bf-71ae06e2133b,13,26,77.97537526,Action,Sweden,11,Male,Free,3,English,Smartphone,Phillipsmouth,SD,45
62048a20-fe31-423f-8ade-074cdef55e98,1b70385d-881f-438e-9c39-708f4df027ec,968,59,45.70865009,Thriller,Bouvet Island (Bouvetoya),55,Male,Premium,4,Chinese,Smartphone,New Kimberly,4K,51
44faefe3-867d-4002-9ddc-b774a5633893,8312d606-5302-4822-b77b-aa32a18df8b1,104,16,112.7399162,Thriller,Wallis and Futuna,41,Male,Premium,3,English,Desktop,Boydmouth,HD,36
107835c3-d7e4-4330-974d-d90757f728c9,e9a15e16-5d57-4b37-9fa3-d9619a119bab,242,21,41.46063366,Thriller,Georgia,32,Male,Premium,4,French,Desktop,Kimberlyton,SD,40
5c225561-8424-4bb3-a4c3-20b4d331ac4d,dccb0f0f-d4db-4390-b891-dc23f8616050,325,48,57.61016005,Documentary,Oman,21,Male,Premium,1,English,Tablet,East Christianchester,SD,60
6ac68cad-199a-4b75-8678-1e19ff65a5e2,8ffcd4d9-005d-4092-948d-f745d34ac792,440,54,111.0943859,Thriller,Anguilla,65,Female,Premium,2,Spanish,Laptop,Lake John,SD,95
c7d9dbcf-d0d4-49f7-bcdc-7808513b3364,5c15b80c-3423-4169-83b4-83d2f8c0e2e6,511,36,0.645657311,Action,Liechtenstein,68,Male,Premium,2,German,Tablet,Port Pamelaland,SD,100
b9c45745-fdc3-4f07-8753-3c4de5282a53,09205826-7781-41e0-a777-9e9d230d3d22,842,5,94.44934778,Thriller,Uzbekistan,16,Female,Premium,5,Chinese,Smart TV,Tracieberg,4K,20
5e443767-8f84-483b-97c0-097e2e090b0a,9bc09ed5-bc96-4fbc-9c38-777075b87d41,773,33,72.94282731,Documentary,Solomon Islands,17,Female,Free,4,English,Smartphone,West Victoriaborough,4K,97
8ddb2039-e606-419c-8e2d-574ba20adfbc,9cb8eddd-595c-4dbe-9b30-6531fc98e900,212,36,1.226975795,Drama,Dominican Republic,30,Female,Free,4,Chinese,Desktop,South Ricky,HD,44
6b19f19d-d357-48f5-aea8-c6e7c6d017f7,3f0d51d8-cf59-4c41-8790-3f0fb67b7a05,575,71,25.18877531,Documentary,Vietnam,25,Female,Free,2,Chinese,Laptop,East Mary,HD,25
d067a4af-2de8-4a68-b9fa-438982ac99f0,a77f5150-beb7-4a14-89be-c4eb4f92f232,27,46,11.33580399,Thriller,Israel,43,Female,Premium,3,German,Tablet,Wilsonstad,SD,4
4e5e37f7-4c4b-4d6a-9ae2-63573733159b,7a63db34-d25c-4904-abe9-9ed5c0aae8fd,136,79,40.90592821,Comedy,Togo,44,Female,Free,4,French,Tablet,Portershire,HD,27
